Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0290026	108	41	32	242	78	111	56	61	45	124	107	138	88.46	54	123	2.269	1.182	3.836	0.000124814359348844	0.00264759092474869	0	0.0996	0.0541	0.0541	TRUE	NA
FBtr0071793	372	56	72	882	130	117	193	84	101	450	179	145	191.98	126	258	1.953	0.965	3.833	0.000126419628166592	0.00267522684437222	0.0172	0.0599	0.0375	0.0375	TRUE	NA
FBtr0078069	47	42	52	332	98	119	24	63	73	170	135	148	102.04	53	151	3.102	1.633	3.829	0.00012882833263257	0.00271969216301049	0.1473	0.0898	0.1173	0.1173	TRUE	NA
FBtr0303046	708	302	368	1895	817	514	366	452	518	968	1122	638	677.41	445	909	2.058	1.041	3.82	0.000133273936464602	0.00280350678953065	0.0687	0.0355	0.0517	0.0517	TRUE	NA
FBtr0310643	129	32	36	285	71	90	67	48	51	146	98	112	86.68	55	119	2.144	1.1	3.82	0.00013360641957146	0.00280716290812197	0	0.1011	0.0449	0.0449	TRUE	NA
FBtr0302569	69	46	40	212	90	100	36	69	56	108	124	124	86.14	54	119	2.304	1.204	3.811	0.00013826618525784	0.0028915895601656	0	0.1015	0.0576	0.0576	TRUE	NA
FBtr0079789	3724	1468	1719	6720	2377	2504	1927	2199	2422	3432	3264	3106	2724.98	2183	3267	1.503	0.588	3.81	0.000138826137139159	0.00289961415835757	0.0081	0.0283	0.0167	0.0167	TRUE	NA
FBtr0070639	1521	344	393	2087	631	743	787	515	554	1066	867	922	785.01	619	952	1.553	0.636	3.807	0.000140814051135106	0.00293420657082586	0	0.0342	0.0185	0.0185	TRUE	NA
FBtr0079937	9359	3196	3453	12065	4968	5712	4844	4787	4864	6161	6822	7086	5760.75	4832	6690	1.382	0.467	3.805	0.000141940979114838	0.00295420924884777	0.0024	0.027	0.0106	0.0106	TRUE	NA
FBtr0334634	130	32	39	311	77	81	67	48	55	159	106	100	89.2	57	122	2.136	1.095	3.802	0.00014360952290714	0.00297842446629568	0	0.099	0.0451	0.0451	TRUE	NA
FBtr0342816	170	103	91	435	195	177	88	154	128	222	268	220	179.99	123	237	1.972	0.98	3.799	0.000145504338570488	0.00301418882160481	0.0225	0.0621	0.0414	0.0414	TRUE	NA
FBtr0113246	69	19	34	618	44	109	36	28	48	316	60	135	103.88	37	170	3.933	1.976	3.796	0.000147009718020617	0.0030383769766149	0.2792	0.0886	0.1748	0.1748	TRUE	NA
FBtr0081228	118	38	46	239	86	136	61	57	65	122	118	169	98.61	61	136	2.219	1.15	3.787	0.000152422567819284	0.00313795827799851	0.0192	0.092	0.0538	0.0538	TRUE	NA
FBtr0086773	3263	1378	1408	4213	2196	2508	1689	2064	1983	2151	3016	3111	2335.77	1912	2759	1.428	0.514	3.787	0.000152742300614568	0.00313795827799851	0.0035	0.0287	0.0128	0.0128	TRUE	NA
FBtr0333777	195	76	70	699	126	159	101	114	99	357	173	197	173.43	105	242	2.242	1.165	3.786	0.000152898085785694	0.00313795827799851	0.0571	0.0635	0.0602	0.0602	TRUE	NA
FBtr0335488	1079	462	371	2390	736	701	558	692	523	1220	1011	870	812.31	591	1034	1.742	0.8	3.782	0.000155733512288428	0.00318875181237799	0.028	0.0339	0.0308	0.0308	TRUE	NA
FBtr0086474	76	18	17	177	47	68	39	27	24	90	65	84	54.92	30	80	2.66	1.412	3.777	0.000158608053496499	0.00324385557734863	0	0.1445	0.075	0.075	TRUE	NA
FBtr0082057	27	16	9	76	52	51	14	24	13	39	71	63	37.35	17	58	3.321	1.732	3.772	0.0001616542691408	0.00330233911705531	0.0051	0.2003	0.1121	0.1121	TRUE	NA
FBtr0113384	15	5	5	42	32	45	8	7	7	21	44	56	23.92	7	40	4.84	2.275	3.764	0.000167014052218338	0.00340789572986691	0.0764	0.2983	0.1842	0.1842	TRUE	NA
FBtr0077245	382	149	160	544	306	431	198	223	225	278	420	535	313.16	215	411	1.844	0.883	3.762	0.000168721973285334	0.00343482212818279	0.0269	0.0467	0.036	0.036	TRUE	NA
FBtr0075275	493	186	237	732	374	423	255	279	334	374	514	525	379.96	289	471	1.61	0.687	3.761	0.00016896802393668	0.00343587736949862	0.0035	0.0431	0.0211	0.0211	TRUE	NA
FBtr0085786	602	256	238	1384	375	457	312	383	335	707	515	567	469.82	343	596	1.736	0.796	3.76	0.00017009222875302	0.00345231256289114	0.0214	0.0398	0.0297	0.0297	TRUE	NA
FBtr0091719	191	23	20	355	89	74	99	34	28	181	122	92	92.8	54	132	2.685	1.425	3.76	0.000170166556714775	0.00345231256289114	0	0.0961	0.0853	0.0853	TRUE	NA
FBtr0075706	372	101	111	919	162	224	193	151	156	469	222	278	244.97	167	323	1.884	0.914	3.756	0.000172384227233105	0.0034932982405279	0.024	0.0525	0.0372	0.0372	TRUE	NA
FBtr0079423	4553	1570	1714	6350	2295	2819	2356	2352	2415	3243	3152	3497	2835.65	2374	3297	1.389	0.474	3.756	0.000172812284254876	0.00349796581321854	0.0016	0.0282	0.0111	0.0111	TRUE	NA
FBtr0087357	1062	220	204	1598	605	434	550	330	287	816	831	538	558.63	389	728	1.932	0.95	3.75	0.000176503484182023	0.00356045967920658	0.0501	0.0376	0.0439	0.0439	TRUE	NA
FBtr0070484	933	398	407	1385	621	667	483	596	573	707	853	827	673.31	551	796	1.447	0.533	3.731	0.000190989210447872	0.00382648937942617	0	0.0356	0.0131	0.0131	TRUE	NA
FBtr0347011	563	220	186	761	449	520	291	330	262	389	617	645	422.2	294	550	1.816	0.861	3.724	0.000196433294336407	0.0039134024888574	0.0307	0.0413	0.0357	0.0357	TRUE	NA
FBtr0075453	2845	873	1098	4368	1448	1657	1472	1308	1547	2230	1989	2056	1766.9	1442	2092	1.449	0.536	3.722	0.000197906008272444	0.00393830730297842	0.0049	0.0296	0.0143	0.0143	TRUE	NA
FBtr0080358	198	59	69	384	113	153	102	88	97	196	155	190	138.19	96	180	1.88	0.911	3.713	0.00020471891507701	0.00405210813773218	0	0.0731	0.0347	0.0347	TRUE	NA
FBtr0086180	19128	5808	6998	31164	8993	10213	9899	8699	9858	15914	12350	12670	11565.09	9485	13645	1.43	0.516	3.713	0.000204998970282647	0.00405210813773218	0.006	0.0265	0.0138	0.0138	TRUE	NA
FBtr0114627	668	232	244	935	441	444	346	347	344	477	606	551	445.14	346	545	1.563	0.644	3.712	0.000205513185894351	0.00405773858443858	0.0042	0.0406	0.0192	0.0192	TRUE	NA
FBtr0078078	678	256	259	1169	507	417	351	383	365	597	696	517	484.95	366	603	1.649	0.721	3.708	0.000208924642645858	0.00412049704910577	0.0134	0.0393	0.0249	0.0249	TRUE	NA
FBtr0073779	1555	823	743	2772	1158	1302	805	1233	1047	1416	1590	1615	1284.19	1028	1540	1.517	0.602	3.702	0.000214008179665098	0.0042160564659858	0.009	0.031	0.0182	0.0182	TRUE	NA
FBtr0073118	11334	1945	1645	18383	3134	2877	5866	2913	2317	9387	4304	3569	4726.08	3699	5753	1.537	0.62	3.7	0.000215664721660854	0.00423924954544686	0.0143	0.0273	0.0199	0.0199	TRUE	NA
FBtr0083552	328	108	89	466	315	266	170	162	125	238	433	330	242.91	152	334	2.129	1.09	3.7	0.0002156211929149	0.00423924954544686	0.0631	0.0527	0.0575	0.0575	TRUE	NA
FBtr0086568	70	24	30	154	66	78	36	36	42	79	91	97	63.41	38	89	2.307	1.206	3.698	0.00021722931090355	0.00426053629622473	0	0.1287	0.057	0.057	TRUE	NA
FBtr0308594	295	46	31	354	237	263	153	69	44	181	325	326	182.96	89	277	3.407	1.768	3.696	0.000218797039563016	0.00428653203422959	0.2757	0.0615	0.156	0.156	TRUE	NA
FBtr0072265	4059	1334	1392	6469	2039	2051	2101	1998	1961	3303	2800	2544	2451.26	2020	2882	1.422	0.508	3.695	0.000220047237914513	0.00430625628976288	0.0039	0.0286	0.0131	0.0131	TRUE	NA
FBtr0112741	401	101	97	615	200	209	208	151	137	314	275	259	223.91	165	283	1.72	0.782	3.691	0.000223631191312214	0.00436673223565604	0	0.055	0.0269	0.0269	TRUE	NA
FBtr0273423	52	14	16	203	32	52	27	21	23	104	44	65	47.09	24	71	2.963	1.567	3.687	0.000226551544004817	0.00441887912347213	0.0339	0.1643	0.097	0.097	TRUE	NA
FBtr0110922	125	86	90	145	371	417	65	129	127	74	509	517	236.86	107	367	2.674	1.419	3.687	0.000227126459075306	0.00442521386288683	0.1565	0.0534	0.1001	0.1001	TRUE	NA
FBtr0330306	24	3	3	83	29	21	12	4	4	42	40	26	21.57	7	36	5.292	2.404	3.684	0.000229548166411701	0.00446256770548286	0	0.328	0.2067	0.2067	TRUE	NA
FBtr0340226	67	15	16	330	70	29	35	22	23	169	96	36	63.38	27	100	3.544	1.825	3.683	0.00023082807083045	0.00447760899239198	0.1652	0.1287	0.1463	0.1463	TRUE	NA
FBtr0074226	921	431	464	1346	654	788	477	646	654	687	898	978	723.15	592	854	1.443	0.529	3.682	0.000231237489597	0.00448063792821526	0	0.0349	0.0134	0.0134	TRUE	NA
FBtr0078271	261	95	76	485	151	206	135	142	107	248	207	256	182.5	128	237	1.85	0.888	3.675	0.000237640403252666	0.0045896248623831	0.0097	0.0616	0.0355	0.0355	TRUE	NA
FBtr0100477	5540	1653	1735	7690	2337	2743	2867	2476	2444	3927	3209	3403	3054.38	2596	3513	1.353	0.436	3.667	0.000245198893055881	0.00471501480114302	2e-04	0.028	0.0098	0.0098	TRUE	NA
FBtr0273416	8	1	4	42	20	25	4	1	6	21	27	31	15.2	4	26	6.736	2.752	3.662	0.000249919902986454	0.00479017660209465	0.0121	0.4545	0.2535	0.2535	TRUE	NA
FBtr0080390	2	6	8	13	41	593	1	9	11	7	56	736	136.65	7	266	23.66	4.564	3.66	0.000252145218674765	0.00482759855365288	0.9507	0.0736	0.4343	0.9507	TRUE	NA
FBtr0301447	372	149	184	575	295	314	193	223	259	294	405	390	293.86	225	363	1.602	0.68	3.658	0.000253786856441712	0.00484853485670661	0	0.0481	0.0211	0.0211	TRUE	NA
FBtr0302905	66	23	16	238	55	46	34	34	23	122	76	57	57.55	30	85	2.745	1.457	3.657	0.000255435653985592	0.00487477039337552	0.0355	0.1391	0.0883	0.0883	TRUE	NA
FBtr0077349	361	209	203	542	336	409	187	313	286	277	461	507	338.57	262	415	1.569	0.65	3.655	0.000256796563092426	0.00489019160136502	8e-04	0.0452	0.0195	0.0195	TRUE	NA
FBtr0077088	495	164	199	835	288	328	256	246	280	426	396	407	335.16	261	410	1.574	0.654	3.652	0.000260005581060565	0.00494066459134528	0	0.0454	0.0197	0.0197	TRUE	NA
FBtr0077909	12071	4884	5260	15064	7861	8726	6247	7315	7410	7692	10795	10826	8380.89	6991	9771	1.384	0.469	3.651	0.000261643214899195	0.00496644862101037	0.0034	0.0267	0.0118	0.0118	TRUE	NA
FBtr0075595	441	200	227	801	334	366	228	300	320	409	459	454	361.55	283	441	1.579	0.659	3.646	0.000266488403328595	0.0050421886024451	0	0.0439	0.0205	0.0205	TRUE	NA
FBtr0077903	632	207	259	944	380	445	327	310	365	482	522	552	426.32	334	519	1.548	0.631	3.646	0.000266199993860805	0.0050421886024451	0.0011	0.0412	0.0189	0.0189	TRUE	NA
FBtr0334322	401	111	95	731	210	186	208	166	134	373	288	231	233.34	169	297	1.755	0.812	3.644	0.00026836600900153	0.00507228959962186	0.0084	0.0538	0.0304	0.0304	TRUE	NA
FBtr0087822	488	131	124	754	219	262	253	196	175	385	301	325	272.38	208	337	1.626	0.701	3.641	0.000271317228015367	0.0051225966710991	0	0.0498	0.0223	0.0223	TRUE	NA
FBtr0345460	274	102	54	551	184	212	142	153	76	281	253	263	194.62	124	266	2.157	1.109	3.637	0.000275971291113372	0.00519936966036919	0.0625	0.0594	0.0603	0.0603	TRUE	NA
FBtr0343016	81	54	70	605	142	122	42	81	99	309	195	151	146.12	74	218	3.01	1.59	3.635	0.000277602567033198	0.00522453937594076	0.1937	0.0705	0.1277	0.1277	TRUE	NA
FBtr0071168	1066	524	690	1639	978	1023	552	785	972	837	1343	1269	959.62	770	1150	1.497	0.582	3.634	0.000278822553911093	0.00524192327443268	0.0061	0.0327	0.0173	0.0173	TRUE	NA
FBtr0075679	388	132	106	670	208	247	201	198	149	342	286	306	247.01	183	311	1.707	0.771	3.633	0.000280155837649807	0.00525581858309941	0.0015	0.0523	0.0277	0.0277	TRUE	NA
FBtr0345317	2721	1206	1457	3653	2051	2245	1408	1806	2052	1865	2817	2785	2122.36	1755	2489	1.407	0.493	3.632	0.000281492453376877	0.0052752997803923	0.0029	0.029	0.0128	0.0128	TRUE	NA
FBtr0273277	5038	1988	2429	7825	3093	3600	2607	2978	3422	3996	4248	4466	3619.37	3002	4237	1.417	0.503	3.631	0.000282194193286162	0.00528285446923332	0.0048	0.0277	0.0135	0.0135	TRUE	NA
FBtr0078917	3383	973	938	4558	1420	1638	1751	1457	1321	2328	1950	2032	1806.54	1510	2103	1.397	0.482	3.624	0.000290180394540518	0.00542088844753569	0.0016	0.0295	0.0121	0.0121	TRUE	NA
FBtr0343377	209	53	80	601	104	184	108	79	113	307	143	228	163.04	100	226	2.217	1.148	3.61	0.000305676397502195	0.00569833629948508	0.0632	0.0659	0.0645	0.0645	TRUE	NA
FBtr0334883	57	47	45	148	121	91	29	70	63	76	166	113	86.32	54	118	2.237	1.162	3.61	0.000306139609340899	0.00570096403036825	0.0243	0.1014	0.0602	0.0602	TRUE	NA
FBtr0332155	362	53	51	583	109	167	187	79	72	298	150	207	165.52	113	218	2.035	1.025	3.602	0.000315294909266872	0.00585911999983217	0.0335	0.0653	0.0496	0.0496	TRUE	NA
FBtr0302973	992	84	58	1433	179	295	513	126	82	732	246	366	344.08	240	448	2.282	1.19	3.6	0.000318148029496719	0.00589974506271116	0.1066	0.0449	0.073	0.073	TRUE	NA
FBtr0076500	191	123	102	709	265	183	99	184	144	362	364	227	229.96	142	318	2.294	1.198	3.598	0.000320097490827622	0.00592800330702984	0.0957	0.0542	0.0743	0.0743	TRUE	NA
FBtr0305263	42	41	40	337	58	164	22	61	56	172	80	203	99.12	46	152	3.569	1.836	3.595	0.000324657824893023	0.00600158994794407	0.2656	0.0916	0.1725	0.1725	TRUE	NA
FBtr0332589	84	51	63	143	128	141	43	76	89	73	176	175	105.39	69	141	1.957	0.969	3.594	0.000325236666846005	0.0060060144813911	0	0.0877	0.041	0.041	TRUE	NA
FBtr0078919	53	18	18	354	54	36	27	27	25	181	74	45	63.22	26	100	3.358	1.747	3.594	0.000326097140023652	0.00601562513468032	0.1525	0.129	0.1406	0.1406	TRUE	NA
FBtr0343995	69	15	17	217	42	40	36	22	24	111	58	50	50.04	27	73	2.607	1.382	3.588	0.000332870404422816	0.00613417742150421	0.0087	0.1561	0.0768	0.0768	TRUE	NA
FBtr0077721	831	263	263	1150	478	474	430	394	370	587	656	588	504.37	398	610	1.53	0.613	3.585	0.000336536135512481	0.00619488209530401	0.0044	0.0388	0.0188	0.0188	TRUE	NA
FBtr0073424	42	19	12	103	78	49	22	28	17	53	107	61	47.93	22	74	3.17	1.664	3.585	0.000337636519589837	0.00620262478511298	0.0865	0.1618	0.1249	0.1249	TRUE	NA
FBtr0070724	266	96	108	904	158	212	138	144	152	462	217	263	229.2	145	314	2.091	1.064	3.584	0.000338773132023647	0.00621704925169121	0.0614	0.0543	0.0576	0.0576	TRUE	NA
FBtr0088659	801	293	269	1315	462	460	415	439	379	671	634	571	518.16	411	625	1.524	0.608	3.583	0.0003392547957673	0.00621943688281794	0.0033	0.0385	0.0185	0.0185	TRUE	NA
FBtr0087382	2404	837	830	3146	1273	1456	1244	1254	1169	1606	1748	1806	1471.34	1222	1720	1.404	0.49	3.581	0.000342374322330522	0.00625717369457568	0.002	0.0303	0.0127	0.0127	TRUE	NA
FBtr0076301	1629	638	736	2326	991	1322	843	956	1037	1188	1361	1640	1170.7	945	1396	1.472	0.558	3.576	0.000348254309674152	0.00635806707166711	0.0065	0.0315	0.0166	0.0166	TRUE	NA
FBtr0073471	7546	3035	3809	10940	4958	5526	3905	4546	5366	5586	6809	6856	5511.27	4606	6417	1.396	0.481	3.568	0.000359920863646937	0.00654404933070706	0.0043	0.0271	0.0129	0.0129	TRUE	NA
FBtr0081620	70	31	20	179	82	62	36	46	28	91	113	77	65.29	37	94	2.536	1.342	3.565	0.000364095487610679	0.00658114255950677	0.033	0.1257	0.0819	0.0819	TRUE	NA
FBtr0306636	405	72	90	762	131	167	210	108	127	389	180	207	203.4	148	259	1.726	0.788	3.565	0.000364193011461032	0.00658114255950677	0.0027	0.0579	0.0286	0.0286	TRUE	NA
FBtr0081873	352	92	130	649	186	226	182	138	183	331	255	280	228.39	168	289	1.722	0.784	3.564	0.000365325876657966	0.00659487763668988	0.0048	0.0544	0.0296	0.0296	TRUE	NA
FBtr0331661	147	44	43	468	93	80	76	66	61	239	128	99	111.42	68	155	2.21	1.144	3.551	0.000383312150502627	0.00689143826681096	0.0417	0.0844	0.062	0.062	TRUE	NA
FBtr0346633	1094	103	131	1889	195	200	566	154	185	965	268	248	397.59	302	494	1.59	0.669	3.547	0.000390295668758977	0.006995664312072	0.003	0.0423	0.0212	0.0212	TRUE	NA
FBtr0079266	6712	2510	2972	9458	3781	4499	3474	3759	4187	4830	5192	5581	4503.89	3807	5201	1.367	0.451	3.538	0.000403159879597904	0.00719663774754392	0.0024	0.0274	0.0115	0.0115	TRUE	NA
FBtr0340437	3441	1273	1632	4600	2269	2759	1781	1907	2299	2349	3116	3423	2479.05	1996	2963	1.471	0.557	3.536	0.00040698590562469	0.00723616849890089	0.0096	0.0285	0.0174	0.0174	TRUE	NA
FBtr0086196	211	154	150	337	249	301	109	231	211	172	342	373	239.77	184	296	1.604	0.682	3.534	0.000409350640555388	0.00727090580528652	0	0.0531	0.0222	0.0222	TRUE	NA
FBtr0344026	186	111	138	485	189	258	96	166	194	248	260	320	214.03	152	276	1.89	0.918	3.533	0.000410598130589791	0.00728574877458776	0.0314	0.0564	0.0433	0.0433	TRUE	NA
FBtr0079290	3317	1010	1195	4222	1772	2162	1717	1513	1683	2156	2433	2682	2030.73	1638	2424	1.474	0.56	3.532	0.000411721989512314	0.0072983704573771	0.011	0.0291	0.0176	0.0176	TRUE	NA
FBtr0085584	370	130	161	511	286	330	191	195	227	261	393	409	279.35	204	354	1.692	0.759	3.523	0.000426173289789425	0.00753943166966472	0.0131	0.0492	0.0294	0.0294	TRUE	NA
FBtr0074376	875	404	441	1257	628	697	453	605	621	642	862	865	674.7	560	790	1.411	0.497	3.521	0.000430114175208813	0.00759396194971967	0	0.0356	0.0128	0.0128	TRUE	NA
FBtr0299870	4401	906	915	9361	1172	2014	2278	1357	1289	4780	1609	2499	2301.97	1641	2963	1.719	0.781	3.503	0.000459241867830598	0.00807599193219792	0.0414	0.0287	0.0352	0.0352	TRUE	NA
FBtr0076503	277	38	87	620	165	143	143	57	123	317	227	177	173.9	108	240	2.232	1.158	3.501	0.000463873214374383	0.00814125102727897	0.0802	0.0634	0.0707	0.0707	TRUE	NA
FBtr0110823	475	160	89	679	401	401	246	240	125	347	551	497	334.29	204	465	2.256	1.174	3.5	0.000465626659539378	0.00815881854520609	0.1151	0.0454	0.0772	0.0772	TRUE	NA
FBtr0303563	844	255	198	1371	449	403	437	382	279	700	617	500	485.72	366	606	1.659	0.73	3.5	0.000465796547999443	0.00815881854520609	0.0201	0.0393	0.0289	0.0289	TRUE	NA
FBtr0073265	1384	787	596	1831	1374	1629	716	1179	840	935	1887	2021	1262.91	912	1614	1.697	0.763	3.499	0.000467003561166919	0.00817186943679917	0.0355	0.0311	0.0334	0.0334	TRUE	NA
FBtr0085857	396	130	133	639	207	262	205	195	187	326	284	325	253.77	196	312	1.595	0.673	3.495	0.000473536801121885	0.00826983173607825	0	0.0516	0.0222	0.0222	TRUE	NA
FBtr0114584	40	21	19	185	64	40	21	31	27	94	88	50	51.82	26	77	2.997	1.584	3.493	0.000477290248188345	0.00832716151942802	0.0902	0.1516	0.1201	0.1201	TRUE	NA
FBtr0333219	95	19	8	278	39	44	49	28	11	142	54	55	56.5	29	84	2.799	1.485	3.491	0.000481429075353616	0.00836636716314423	0	0.1412	0.0985	0.0985	TRUE	NA
FBtr0334078	197	23	19	453	40	67	102	34	27	231	55	83	88.76	54	123	2.266	1.18	3.49	0.000483428936943977	0.00837643616403123	0.0152	0.0993	0.0617	0.0617	TRUE	NA
FBtr0072993	193	115	107	546	158	275	100	172	151	279	217	341	209.97	141	279	2.04	1.028	3.484	0.000493551512905735	0.00854346361527921	0.0572	0.0569	0.0571	0.0571	TRUE	NA
FBtr0082287	412	131	139	594	256	262	213	196	196	303	352	325	264.19	202	327	1.609	0.686	3.481	0.000498978607228106	0.00862453934243701	0	0.0506	0.0237	0.0237	TRUE	NA
FBtr0083160	327	143	154	772	288	231	169	214	217	394	396	287	279.44	200	359	1.81	0.856	3.47	0.000520233991337006	0.00897898491779802	0.0311	0.0492	0.0396	0.0396	TRUE	NA
FBtr0086053	63	26	35	368	96	51	33	39	49	188	132	63	83.98	40	128	3.085	1.625	3.466	0.000528284352064364	0.0091090433453905	0.1788	0.1035	0.1398	0.1398	TRUE	NA
FBtr0335423	987	274	294	1240	577	589	511	410	414	633	792	731	581.94	445	719	1.609	0.686	3.46	0.00053997915454901	0.00928354832179449	0.018	0.0371	0.0263	0.0263	TRUE	NA
FBtr0088816	100	33	43	181	83	109	52	49	61	92	114	135	83.9	54	114	2.074	1.053	3.459	0.000542275608786777	0.00931397844179307	0.0051	0.1036	0.0524	0.0524	TRUE	NA
FBtr0301480	6243	2113	1912	8434	3076	3297	3231	3165	2693	4307	4224	4090	3618.41	3030	4207	1.39	0.475	3.456	0.000548052130827415	0.00940406425457595	0.0041	0.0277	0.0133	0.0133	TRUE	NA
FBtr0334632	188	42	45	434	78	89	97	63	63	222	107	110	110.46	74	146	1.923	0.944	3.455	0.000549397418457134	0.00941801330419105	0.0072	0.0849	0.0415	0.0415	TRUE	NA
FBtr0083913	262	90	91	469	157	167	136	135	128	239	216	207	176.81	133	221	1.665	0.736	3.451	0.000557538939659071	0.00953909224517275	0	0.0628	0.0262	0.0262	TRUE	NA
FBtr0088363	181	44	51	344	85	118	94	66	72	176	117	146	111.7	77	146	1.897	0.924	3.449	0.000562256772817923	0.00960123993042651	0	0.0842	0.0406	0.0406	TRUE	NA
FBtr0333151	323	134	157	504	233	334	167	201	221	257	320	414	263.46	196	330	1.668	0.738	3.444	0.000572199091846156	0.00974933734664274	0.0111	0.0506	0.0288	0.0288	TRUE	NA
FBtr0075568	454	378	313	1578	625	557	235	566	441	806	858	691	599.53	414	785	2.009	1.006	3.438	0.000586819279389132	0.00992487559433379	0.085	0.0368	0.0598	0.0598	TRUE	NA
FBtr0086280	159	87	123	430	196	184	82	130	173	220	269	228	183.81	128	239	1.937	0.954	3.435	0.00059162420790365	0.0099965843954379	0.0377	0.0614	0.0492	0.0492	TRUE	NA
FBtr0088847	419	199	363	1032	493	538	217	298	511	527	677	667	482.95	342	624	1.888	0.917	3.434	0.00059483245399284	0.0100316310234388	0.059	0.0394	0.049	0.049	TRUE	NA
FBtr0082542	1902	640	635	2513	947	1111	984	959	895	1283	1300	1378	1133.25	946	1320	1.395	0.48	3.434	0.00059582961705658	0.0100388778622362	0.0017	0.0317	0.0131	0.0131	TRUE	NA
FBtr0330617	2242	295	217	2983	530	632	1160	442	306	1523	728	784	823.83	636	1012	1.742	0.801	3.431	0.000600986691086152	0.0101065166844155	0.0409	0.0338	0.0373	0.0373	TRUE	NA
FBtr0331833	1693	229	189	2453	341	434	876	343	266	1253	468	538	624.12	495	753	1.569	0.65	3.429	0.00060481691610537	0.0101612688155936	0.0118	0.0364	0.0234	0.0234	TRUE	NA
FBtr0081890	1038	314	391	1586	517	610	537	470	551	810	710	757	639.16	519	759	1.461	0.547	3.429	0.000606449403383033	0.0101790288379974	0.0018	0.0361	0.0166	0.0166	TRUE	NA
FBtr0084491	1559	604	733	2188	992	1094	807	905	1033	1117	1362	1357	1096.81	915	1279	1.397	0.482	3.427	0.000609653546257382	0.0102231098453454	9e-04	0.0319	0.0133	0.0133	TRUE	NA
FBtr0100482	2114	575	738	2719	1294	1237	1094	861	1040	1388	1777	1535	1282.5	998	1567	1.564	0.646	3.426	0.000612993448759793	0.0102596661324593	0.0211	0.031	0.0247	0.0247	TRUE	NA
FBtr0072966	7	4	10	17	34	71	4	6	14	9	47	88	27.86	8	48	4.852	2.278	3.422	0.000622302917313638	0.0103860008586751	0.2023	0.2598	0.2332	0.2332	TRUE	NA
FBtr0303047	452	243	273	1094	432	401	234	364	385	559	593	497	438.64	328	550	1.724	0.786	3.418	0.00062996128471036	0.0104841440148739	0.0309	0.0408	0.0355	0.0355	TRUE	NA
FBtr0114372	358	113	147	844	189	264	185	169	207	431	260	328	263.28	187	340	1.797	0.846	3.414	0.000640286463179758	0.0106259923265601	0.0294	0.0507	0.0395	0.0395	TRUE	NA
FBtr0334862	88	31	23	224	52	82	46	46	32	114	71	102	68.65	41	96	2.316	1.212	3.412	0.000645749119929974	0.0107066051365334	0.0192	0.1208	0.0717	0.0717	TRUE	NA
FBtr0083944	141	105	80	339	147	214	73	157	113	173	202	265	163.9	114	213	1.933	0.95	3.405	0.000661070237092096	0.0109145838644219	0.0329	0.0657	0.049	0.049	TRUE	NA
FBtr0299656	307	97	67	848	136	171	159	145	94	433	187	212	205.08	133	277	1.989	0.992	3.405	0.000661908676973691	0.0109145838644219	0.0506	0.0577	0.0543	0.0543	TRUE	NA
FBtr0078156	72	62	180	666	228	328	37	93	254	340	313	407	240.63	128	353	3.333	1.737	3.401	0.00067110366880799	0.0110544646227953	0.3587	0.053	0.182	0.182	TRUE	NA
FBtr0080382	13	6	4	62	31	18	7	9	6	32	43	22	19.65	7	32	4.544	2.184	3.399	0.000676129833033676	0.0111118433607534	0	0.3574	0.206	0.206	TRUE	NA
FBtr0085236	105	23	43	188	93	101	54	34	61	96	128	125	83.06	50	116	2.288	1.194	3.399	0.00067647138655426	0.0111118433607534	0.0371	0.1044	0.0737	0.0737	TRUE	NA
FBtr0303710	894	206	252	1817	308	486	463	309	355	928	423	603	513.33	376	651	1.694	0.76	3.393	0.000690182260850449	0.0113265439487062	0.0291	0.0386	0.0336	0.0336	TRUE	NA
FBtr0072667	1165	459	538	1636	716	905	603	687	758	835	983	1123	831.62	683	980	1.432	0.518	3.385	0.000712280265668466	0.0116567531729332	0.0033	0.0337	0.0156	0.0156	TRUE	NA
FBtr0100338	116	54	79	346	106	154	60	81	111	177	146	191	127.58	84	171	2.1	1.071	3.378	0.000730150916582304	0.011916143787138	0.0491	0.077	0.0629	0.0629	TRUE	NA
FBtr0084464	348	193	182	639	267	430	180	289	256	326	367	533	325.33	242	409	1.705	0.77	3.376	0.00073642545197093	0.0119853750421506	0.0238	0.0459	0.034	0.034	TRUE	NA
FBtr0100507	18	8	8	33	61	45	9	12	11	17	84	56	31.5	11	52	3.937	1.977	3.372	0.000746442024374561	0.0121038550441891	0.1512	0.2327	0.1919	0.1919	TRUE	NA
FBtr0075190	7384	1889	1636	10609	2520	3284	3821	2829	2305	5417	3461	4074	3651.28	2985	4317	1.451	0.537	3.371	0.000749614065531437	0.0121359304752787	0.0123	0.0277	0.0179	0.0179	TRUE	NA
FBtr0306651	1146	371	418	1383	760	959	593	556	589	706	1044	1190	779.54	579	980	1.651	0.723	3.371	0.000749792098212628	0.0121359304752787	0.0294	0.0343	0.0317	0.0317	TRUE	NA
