Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0071105	10201	2923	2920	4973	1907	1507	5279	4378	4113	2539	2619	1870	3466.44	4590	2343	0.512	-0.966	-5.333	9.65491337764701e-08	4.39087590138697e-06	0.0196	0.0278	0.0233	0.0233	TRUE	NA
FBtr0080262	281	137	128	89	63	52	145	205	180	45	87	65	121.24	177	66	0.361	-1.469	-5.332	9.69562394177659e-08	4.39808418343512e-06	0.0064	0.0797	0.044	0.044	TRUE	NA
FBtr0085154	1593	50	18	140	7	10	824	75	25	71	10	12	169.7	308	31	0.149	-2.751	-5.33	9.83283897598951e-08	4.44891954793428e-06	0.2619	0.0643	0.142	0.142	TRUE	NA
FBtr0111028	906	147	142	72	46	58	469	220	200	37	63	72	176.83	296	57	0.201	-2.314	-5.318	1.04709937032505e-07	4.71354579145558e-06	0.2007	0.0628	0.1252	0.1252	TRUE	NA
FBtr0073378	5807	1538	2033	3170	915	1224	3005	2304	2864	1619	1257	1519	2094.43	2724	1465	0.538	-0.895	-5.317	1.05414754884508e-07	4.73322951437011e-06	0.0139	0.029	0.0199	0.0199	TRUE	NA
FBtr0100282	1184	361	304	526	192	175	613	541	428	269	264	217	388.51	527	250	0.475	-1.075	-5.276	1.32245501633468e-07	5.9079675994891e-06	0.013	0.0427	0.0267	0.0267	TRUE	NA
FBtr0332057	38016	10248	9441	16396	5242	3103	19674	15349	13300	8373	7199	3850	11290.69	16108	6474	0.399	-1.327	-5.253	1.4958996436959e-07	6.59949142060452e-06	0.083	0.0265	0.0459	0.0459	TRUE	NA
FBtr0075389	3626	1283	1806	2040	882	931	1877	1922	2544	1042	1211	1155	1625.05	2114	1136	0.538	-0.894	-5.242	1.58771149629194e-07	6.95252576259917e-06	0.0131	0.0299	0.0202	0.0202	TRUE	NA
FBtr0111027	493	111	122	61	46	45	255	166	172	31	63	56	123.9	198	50	0.245	-2.029	-5.235	1.64963691762511e-07	7.20585844684094e-06	0.1129	0.0785	0.0951	0.0951	TRUE	NA
FBtr0088550	11390	3632	4829	6176	2416	3026	5895	5440	6803	3154	3318	3754	4727.15	6046	3409	0.563	-0.829	-5.232	1.67396278958008e-07	7.29410731784758e-06	0.0105	0.0273	0.0178	0.0178	TRUE	NA
FBtr0087534	2372	582	496	1293	321	319	1228	872	699	660	441	396	715.81	933	499	0.534	-0.904	-5.23	1.69657300808029e-07	7.37446513168265e-06	0.0079	0.035	0.0197	0.0197	TRUE	NA
FBtr0085139	162	130	171	65	21	43	84	195	241	33	29	53	105.8	173	38	0.245	-2.031	-5.22	1.78888807925297e-07	7.73770635942892e-06	0.101	0.0875	0.0936	0.0936	TRUE	NA
FBtr0080306	1549	308	348	729	173	229	802	461	490	372	238	284	441.19	584	298	0.516	-0.953	-5.213	1.85919021715161e-07	7.96390656940173e-06	0.0056	0.0407	0.0211	0.0211	TRUE	NA
FBtr0307521	2212	398	338	999	217	230	1145	596	476	510	298	285	551.75	739	364	0.506	-0.981	-5.209	1.90339726522565e-07	8.13357512538817e-06	0.0114	0.0377	0.023	0.023	TRUE	NA
FBtr0343424	515	149	145	257	56	60	267	223	204	131	77	74	162.76	231	94	0.401	-1.318	-5.208	1.90976692567557e-07	8.14112932099436e-06	0	0.0659	0.0377	0.0377	TRUE	NA
FBtr0072967	213	78	74	59	30	27	110	117	104	30	41	33	72.69	110	35	0.312	-1.682	-5.205	1.94120587119826e-07	8.25525794888663e-06	0	0.1155	0.056	0.056	TRUE	NA
FBtr0070777	47920	16572	18424	24393	10861	13792	24800	24821	25954	12456	14915	17110	20009.52	25192	14827	0.585	-0.774	-5.196	2.0386655647474e-07	8.64892865850029e-06	0.0069	0.0262	0.016	0.016	TRUE	NA
FBtr0077707	233	134	119	105	30	26	121	201	168	54	41	32	102.67	163	42	0.267	-1.906	-5.166	2.39233940436351e-07	1.00291176309467e-05	0.0764	0.0894	0.0829	0.0829	TRUE	NA
FBtr0080617	2064	932	1297	1071	611	743	1068	1396	1827	547	839	922	1099.83	1430	769	0.534	-0.904	-5.156	2.52270300523904e-07	1.05506238453154e-05	0.0131	0.0318	0.0211	0.0211	TRUE	NA
FBtr0074842	1462	425	571	729	198	307	757	637	804	372	272	381	537.1	733	342	0.466	-1.1	-5.121	3.04319016374543e-07	1.26082147978502e-05	0.0232	0.038	0.031	0.031	TRUE	NA
FBtr0111032	2457	365	416	1533	191	175	1272	547	586	783	262	217	611.08	802	421	0.484	-1.047	-5.084	3.69658738636367e-07	1.51731618218468e-05	0.0204	0.0366	0.0279	0.0279	TRUE	NA
FBtr0088224	2189	253	334	1307	81	75	1133	379	471	667	111	93	475.67	661	290	0.33	-1.601	-5.081	3.74987215772196e-07	1.53562473014489e-05	0.0977	0.0396	0.0666	0.0666	TRUE	NA
FBtr0076140	546	185	186	271	100	102	283	277	262	138	137	127	203.99	274	134	0.489	-1.031	-5.076	3.8538775609093e-07	1.56527171538043e-05	0	0.0579	0.0239	0.0239	TRUE	NA
FBtr0085715	1476	453	568	874	241	319	764	678	800	446	331	396	569.26	747	391	0.522	-0.937	-5.075	3.86650692228391e-07	1.56527171538043e-05	0.0105	0.0374	0.0225	0.0225	TRUE	NA
FBtr0303994	215	58	53	45	21	15	111	87	75	23	29	19	57.2	91	24	0.256	-1.967	-5.075	3.86647531985961e-07	1.56527171538043e-05	0.0152	0.1398	0.08	0.08	TRUE	NA
FBtr0089583	4338	2281	2449	2994	528	525	2245	3416	3450	1529	725	651	2002.78	3037	968	0.299	-1.743	-5.07	3.98009443563044e-07	1.60757649910361e-05	0.1565	0.0292	0.0844	0.0844	TRUE	NA
FBtr0075927	1237	524	463	453	306	263	640	785	652	231	420	326	509.18	692	326	0.459	-1.124	-5.065	4.08271166386541e-07	1.64152845557825e-05	0.0281	0.0387	0.0331	0.0331	TRUE	NA
FBtr0344179	483	289	243	176	128	164	250	433	342	90	176	203	249.04	342	156	0.441	-1.182	-5.059	4.20533243917902e-07	1.68699628529515e-05	0.0194	0.0521	0.0345	0.0345	TRUE	NA
FBtr0088549	2270	208	201	230	91	85	1175	312	283	117	125	105	352.89	590	116	0.246	-2.021	-5.05	4.41189073804924e-07	1.76186815004129e-05	0.1911	0.0444	0.1091	0.1091	TRUE	NA
FBtr0309301	636	195	209	168	103	53	329	292	294	86	141	66	201.44	305	98	0.317	-1.656	-5.048	4.47551440425231e-07	1.78325057039702e-05	0.0856	0.0583	0.0705	0.0705	TRUE	NA
FBtr0332046	1632	580	548	452	263	376	845	869	772	231	361	466	590.62	829	353	0.411	-1.284	-5.047	4.49629692719698e-07	1.78750536941667e-05	0.0521	0.0369	0.0446	0.0446	TRUE	NA
FBtr0077524	5323	1278	1600	2284	834	1054	2755	1914	2254	1166	1145	1308	1757.02	2308	1206	0.527	-0.925	-5.042	4.60771609841597e-07	1.82360414982275e-05	0.0188	0.0296	0.0236	0.0236	TRUE	NA
FBtr0078811	428	112	78	60	38	33	222	168	110	31	52	41	103.82	167	41	0.246	-2.024	-5.039	4.67008272377188e-07	1.84416146130019e-05	0.1123	0.0887	0.1001	0.1001	TRUE	NA
FBtr0301847	3152	1009	995	1741	684	744	1631	1511	1402	889	939	923	1215.92	1515	917	0.605	-0.725	-5.035	4.78654597151341e-07	1.88594175461122e-05	0.0032	0.0313	0.014	0.014	TRUE	NA
FBtr0308633	264	148	110	87	48	63	137	222	155	44	66	78	116.96	171	63	0.362	-1.467	-5.029	4.91780318639938e-07	1.93335235934648e-05	0.0217	0.0816	0.0503	0.0503	TRUE	NA
FBtr0077235	647	172	156	178	64	99	335	258	220	91	88	123	185.64	271	101	0.372	-1.427	-5.015	5.29977389708402e-07	2.06971964709301e-05	0.0412	0.061	0.051	0.051	TRUE	NA
FBtr0299952	460	127	150	190	73	70	238	190	211	97	100	87	153.95	213	95	0.443	-1.175	-4.994	5.91314778502991e-07	2.29406792686325e-05	0	0.0682	0.0318	0.0318	TRUE	NA
FBtr0079148	121	19	45	4	5	4	63	28	63	2	7	5	28.06	51	5	0.08	-3.639	-4.983	6.26251221632441e-07	2.41899789561125e-05	0.2582	0.2581	0.2582	0.2582	TRUE	NA
FBtr0076541	284	49	60	46	12	24	147	73	85	23	16	30	62.44	102	23	0.234	-2.098	-4.982	6.29604968923705e-07	2.42137858809332e-05	0.0625	0.1303	0.099	0.099	TRUE	NA
FBtr0077981	2689	1220	1382	1834	837	939	1392	1827	1947	937	1149	1165	1402.78	1722	1084	0.633	-0.66	-4.982	6.28252868081489e-07	2.42137858809332e-05	0.0012	0.0306	0.0119	0.0119	TRUE	NA
FBtr0113158	1470	349	372	853	231	226	761	523	524	436	317	280	473.45	603	344	0.571	-0.808	-4.971	6.64391729217551e-07	2.54962127583247e-05	0	0.0397	0.0164	0.0164	TRUE	NA
FBtr0332120	2753	790	694	1501	484	494	1425	1183	978	766	665	613	938.28	1195	681	0.572	-0.806	-4.971	6.66424811869444e-07	2.55188773739877e-05	0.0068	0.0329	0.0176	0.0176	TRUE	NA
FBtr0339764	6895	1678	1408	4222	931	885	3568	2513	1983	2156	1279	1098	2099.59	2688	1511	0.553	-0.854	-4.964	6.9090740482227e-07	2.63992287229174e-05	0.0154	0.029	0.0207	0.0207	TRUE	NA
FBtr0087415	570	91	86	264	33	40	295	136	121	135	45	50	130.37	184	77	0.403	-1.31	-4.96	7.05136764115326e-07	2.68848588231988e-05	0.0061	0.0759	0.038	0.038	TRUE	NA
FBtr0299967	359	111	120	164	52	57	186	166	169	84	71	71	124.49	174	75	0.434	-1.204	-4.944	7.64330916966474e-07	2.90166915280126e-05	0	0.0782	0.0328	0.0328	TRUE	NA
FBtr0345114	1562	383	336	632	220	225	808	574	473	323	302	279	459.89	618	301	0.494	-1.016	-4.944	7.63958050636419e-07	2.90166915280126e-05	0.0176	0.0401	0.0277	0.0277	TRUE	NA
FBtr0308629	257	150	92	73	42	51	133	225	130	37	58	63	107.58	163	53	0.319	-1.649	-4.936	7.96988713913816e-07	3.01271951663447e-05	0.05	0.0865	0.0676	0.0676	TRUE	NA
FBtr0071466	413	136	159	203	69	79	214	204	224	104	95	98	156.31	214	99	0.463	-1.11	-4.924	8.46101143783937e-07	3.19155124406858e-05	0	0.0676	0.0289	0.0289	TRUE	NA
FBtr0074555	88	179	143	45	15	13	46	268	201	23	21	16	95.8	172	20	0.146	-2.774	-4.905	9.35697170763951e-07	3.50708022203073e-05	0.343	0.0939	0.205	0.205	TRUE	NA
FBtr0100361	1004	272	251	400	143	176	520	407	354	204	196	218	316.59	427	206	0.485	-1.043	-4.881	1.05778583258996e-06	3.93136326982122e-05	0.0148	0.0465	0.029	0.029	TRUE	NA
FBtr0344703	1224	533	466	703	81	159	633	798	656	359	111	197	459.28	696	222	0.296	-1.758	-4.876	1.08038818496462e-06	4.00694913631219e-05	0.1538	0.0401	0.0902	0.0902	TRUE	NA
