Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0077903	632	207	259	944	380	445	327	310	365	482	522	552	426.32	334	519	1.551	0.634	3.489	0.0004843971639382	0.0144186464342273	0.0031	0.0994	0.0211	0.0211	TRUE	0.0684
FBtr0079423	4553	1570	1714	6350	2295	2819	2356	2352	2415	3243	3152	3497	2835.65	2374	3297	1.389	0.474	3.489	0.000483985864092279	0.0144186464342273	0.001	0.0903	0.0129	0.0129	TRUE	0.0339
FBtr0088073	1978	756	769	2835	1257	1414	1024	1132	1083	1448	1726	1754	1361.23	1080	1643	1.521	0.605	3.489	0.000484874835841273	0.0144186464342273	0.0066	0.092	0.0208	0.0208	TRUE	0.1334
FBtr0077721	831	263	263	1150	478	474	430	394	370	587	656	588	504.37	398	610	1.528	0.611	3.485	0.000491251433647709	0.0145309035547719	0.0032	0.0977	0.0199	0.0199	TRUE	0.0623
FBtr0334862	88	31	23	224	52	82	46	46	32	114	71	102	68.65	41	96	2.313	1.21	3.483	0.000495367679136814	0.014595456132605	0.0317	0.1552	0.0686	0.0686	TRUE	0.3382
FBtr0308823	42	7	9	91	35	36	22	10	13	46	48	45	30.68	15	46	2.926	1.549	3.47	0.000520017847784595	0.0151895907532354	0.0196	0.2375	0.0992	0.0992	TRUE	1.1818
FBtr0273423	52	14	16	203	32	52	27	21	23	104	44	65	47.09	24	71	3.016	1.592	3.449	0.000563305743789146	0.016262223413484	0.0965	0.1856	0.1236	0.1236	TRUE	0.2225
FBtr0337016	30	8	8	113	48	19	16	12	11	58	66	24	30.99	13	49	3.732	1.9	3.449	0.000563318484866577	0.016262223413484	0.1331	0.236	0.1675	0.1675	TRUE	0.7143
FBtr0114627	668	232	244	935	441	444	346	347	344	477	606	551	445.14	346	545	1.572	0.652	3.445	0.000570672260153446	0.016426555960021	0.0065	0.0989	0.0233	0.0233	TRUE	0.1453
FBtr0330170	17	9	10	42	48	56	9	13	14	21	66	69	32.2	12	52	4.366	2.126	3.443	0.000574626468636031	0.0165163349088336	0.213	0.2305	0.219	0.219	TRUE	2.8016
FBtr0089582	923	692	452	2287	1964	1806	478	1036	637	1168	2697	2241	1376.07	717	2035	2.841	1.506	3.441	0.000579722486615601	0.0166386243437206	0.1536	0.092	0.137	0.137	TRUE	0.3296
FBtr0089485	1199	346	278	2634	715	674	621	518	392	1345	982	836	782.25	510	1054	2.065	1.046	3.438	0.000585356926577286	0.0167465824993023	0.054	0.0945	0.0651	0.0651	TRUE	0.4095
FBtr0310668	97	27	32	150	88	85	50	40	45	77	121	105	73.1	45	101	2.189	1.13	3.438	0.000586024530443346	0.0167465824993023	0.0289	0.1511	0.0608	0.0608	TRUE	0.2919
FBtr0086994	110	29	25	405	93	62	57	43	35	207	128	77	91.17	45	137	3.021	1.595	3.426	0.000611434811528091	0.0172730334256686	0.1411	0.1387	0.1402	0.1402	TRUE	0.1569
FBtr0073321	20	7	8	42	49	35	10	10	11	21	67	43	27.38	10	44	4.063	2.022	3.42	0.000625172034379747	0.0176107934186033	0.1611	0.2555	0.1898	0.1898	TRUE	0.0834
FBtr0331425	71	43	31	163	100	112	37	64	44	83	137	139	84.06	48	120	2.504	1.324	3.418	0.000630586199957758	0.0177128438979612	0.0705	0.143	0.0922	0.0922	TRUE	0.8371
FBtr0077958	2708	990	1170	4023	1812	2197	1401	1483	1648	2054	2488	2726	1966.8	1511	2423	1.604	0.681	3.408	0.000654038626511956	0.0182420505490464	0.0125	0.091	0.0282	0.0282	TRUE	0.2177
FBtr0331308	25	13	13	124	25	37	13	19	18	63	34	46	32.38	17	48	2.956	1.564	3.408	0.000653411199399352	0.0182420505490464	0.0567	0.2297	0.1087	0.1087	TRUE	0.1714
FBtr0079799	520	165	177	964	302	294	269	247	249	492	415	365	339.55	255	424	1.663	0.734	3.405	0.000661383034743123	0.0184209148056975	0.0116	0.1021	0.03	0.03	TRUE	0.2376
FBtr0304989	80	20	22	267	55	55	41	30	31	136	76	68	63.74	34	93	2.727	1.447	3.404	0.000663331215082746	0.018427483456821	0.0873	0.1603	0.1089	0.1089	TRUE	1.7951
FBtr0082992	22	15	9	68	40	39	11	22	13	35	55	48	30.76	15	46	3.04	1.604	3.399	0.000675651389510827	0.0186867219966106	0.0527	0.2371	0.1138	0.1138	TRUE	0.4471
FBtr0302569	69	46	40	212	90	100	36	69	56	108	124	124	86.14	54	119	2.259	1.175	3.4	0.000674803184420256	0.0186867219966106	0.0417	0.1417	0.0713	0.0713	TRUE	0.9981
FBtr0077136	271	74	78	589	152	164	140	111	110	301	209	203	178.99	120	238	1.971	0.979	3.391	0.000697471671076191	0.0192632713624744	0.0329	0.1142	0.0534	0.0534	TRUE	0.6457
FBtr0302905	66	23	16	238	55	46	34	34	23	122	76	57	57.55	30	85	2.796	1.483	3.386	0.00070870864928489	0.019519099637338	0.0903	0.168	0.1143	0.1143	TRUE	0.3678
FBtr0088659	801	293	269	1315	462	460	415	439	379	671	634	571	518.16	411	625	1.525	0.608	3.386	0.000709909690668685	0.0195249848859155	0.0039	0.0975	0.0211	0.0211	TRUE	0.0685
FBtr0087869	2	1	1	16	10	15	1	1	1	8	14	19	7.41	1	14	10.657	3.414	3.385	0.00071182757128301	0.0195505419751688	0	0.7051	0.3003	0.3003	TRUE	0.0868
FBtr0303046	708	302	368	1895	817	514	366	452	518	968	1122	638	677.41	445	909	2.044	1.031	3.384	0.000713739305082761	0.0195758595811534	0.0538	0.0954	0.065	0.065	TRUE	0.3142
FBtr0310669	111	32	36	172	82	88	57	48	51	88	113	109	77.62	52	103	1.947	0.962	3.381	0.00072193613140575	0.0197386193146525	0	0.1475	0.0431	0.0431	TRUE	0.2067
FBtr0085137	609	88	180	1215	496	361	315	132	254	620	681	448	408.33	234	583	2.486	1.314	3.38	0.000724704024140679	0.0197669270032854	0.1084	0.0998	0.1056	0.1056	TRUE	1.3897
FBtr0335488	1079	462	371	2390	736	701	558	692	523	1220	1011	870	812.31	591	1034	1.752	0.809	3.378	0.000729057938406506	0.0198582930192681	0.024	0.0943	0.0399	0.0399	TRUE	0.2038
FBtr0332710	35	13	7	110	22	70	18	19	10	56	30	87	36.78	16	58	3.617	1.855	3.376	0.000736418402708785	0.0199786785807196	0.1538	0.2128	0.1747	0.1747	TRUE	0.0901
FBtr0345460	274	102	54	551	184	212	142	153	76	281	253	263	194.62	124	266	2.144	1.1	3.376	0.000736508555516792	0.0199786785807196	0.049	0.1121	0.0701	0.0701	TRUE	1.0313
FBtr0310643	129	32	36	285	71	90	67	48	51	146	98	112	86.68	55	119	2.128	1.09	3.371	0.000749735005502412	0.0202818190612999	0.0316	0.1413	0.0612	0.0612	TRUE	0.4441
FBtr0087868	3	1	1	63	7	7	2	1	1	32	10	9	9.15	1	17	11.548	3.53	3.369	0.000753400883301583	0.0203253785365468	0	0.5876	0.4251	0.4251	TRUE	4.5154
FBtr0089263	298	62	65	555	160	181	154	93	92	283	220	225	177.72	113	243	2.126	1.088	3.368	0.000758128824857427	0.020397275525926	0.0513	0.1143	0.0683	0.0683	TRUE	1.1799
FBtr0332720	39	13	19	86	39	59	20	19	27	44	54	73	39.51	22	57	2.568	1.36	3.366	0.000762283399827189	0.020457289965078	0.0353	0.2042	0.0843	0.0843	TRUE	0.2635
FBtr0080839	1372	257	322	2714	682	836	710	385	454	1386	937	1037	818.03	516	1120	2.165	1.114	3.364	0.000768300828246096	0.0205869225996837	0.0751	0.0942	0.0775	0.0775	TRUE	1.3017
FBtr0307015	11212	2489	2482	14909	6529	6562	5803	3728	3496	7613	8966	8141	6291.2	4342	8240	1.897	0.923	3.362	0.000774346555696729	0.0207208432190837	0.0459	0.0894	0.0542	0.0542	TRUE	1.0589
FBtr0082528	21	6	6	90	20	20	11	9	8	46	27	25	21.09	9	33	3.464	1.792	3.36	0.000779400815852556	0.0208279069371409	0	0.3052	0.1354	0.1354	TRUE	1.1696
FBtr0079789	3724	1468	1719	6720	2377	2504	1927	2199	2422	3432	3264	3106	2724.98	2183	3267	1.498	0.583	3.355	0.000794069899622005	0.0211627119474733	0.0071	0.0903	0.0214	0.0214	TRUE	0.1294
FBtr0332409	180	55	69	298	118	119	93	82	97	152	162	148	122.43	91	154	1.687	0.754	3.349	0.000809867507292947	0.0215257123074167	0	0.1259	0.0273	0.0273	TRUE	0.05
FBtr0083160	327	143	154	772	288	231	169	214	217	394	396	287	279.44	200	359	1.804	0.851	3.345	0.000823338707775883	0.0218250977832012	0.0229	0.105	0.0424	0.0424	TRUE	0.344
FBtr0333777	195	76	70	699	126	159	101	114	99	357	173	197	173.43	105	242	2.337	1.224	3.335	0.00085295832959756	0.0225335239187833	0.0778	0.115	0.0897	0.0897	TRUE	2.0117
FBtr0345447	35	3	39	714	74	73	18	4	55	365	102	91	105.72	26	186	7.234	2.855	3.335	0.000853482144888428	0.0225335239187833	0.7825	0.1318	0.5034	0.5034	TRUE	8.1631
FBtr0073292	13	1	3	37	14	25	7	1	4	19	19	31	13.6	4	23	4.969	2.313	3.326	0.000880947049933232	0.0232276372165729	0.0679	0.4245	0.2141	0.2141	TRUE	1.0217
FBtr0087382	2404	837	830	3146	1273	1456	1244	1254	1169	1606	1748	1806	1471.34	1222	1720	1.406	0.492	3.325	0.000883453548265007	0.0232627082782164	0.0021	0.0917	0.015	0.015	TRUE	0.0417
FBtr0071703	7603	2572	3090	10521	4212	4924	3935	3852	4353	5373	5784	6109	4900.92	4047	5755	1.422	0.508	3.322	0.000892876818341398	0.0234795732482728	0.0039	0.0896	0.0166	0.0166	TRUE	0.053
FBtr0074872	38	17	23	152	35	51	20	25	32	78	48	63	44.41	26	63	2.522	1.335	3.322	0.000895296406023376	0.0235119341688078	0.0418	0.1915	0.0871	0.0871	TRUE	0.1297
FBtr0078069	47	42	52	332	98	119	24	63	73	170	135	148	102.04	53	151	2.879	1.526	3.317	0.000909621382159159	0.023824851433374	0.1412	0.1334	0.1384	0.1384	TRUE	2.5142
FBtr0075679	388	132	106	670	208	247	201	198	149	342	286	306	247.01	183	311	1.703	0.768	3.315	0.000915786343195039	0.0239006135584812	0.0112	0.1071	0.034	0.034	TRUE	0.2503
FBtr0303750	485	164	155	2224	314	350	251	246	218	1136	431	434	452.68	238	667	2.803	1.487	3.316	0.000914666485336829	0.0239006135584812	0.1633	0.0987	0.1418	0.1418	TRUE	4.5483
FBtr0334008	19	7	9	81	28	18	10	10	13	41	38	22	22.52	11	34	3.173	1.666	3.315	0.00091613982691928	0.0239006135584812	0	0.2914	0.1188	0.1188	TRUE	0.5556
FBtr0071562	180	47	59	312	99	119	93	70	83	159	136	148	114.93	82	148	1.782	0.833	3.314	0.000919708023277543	0.0239620898027845	0	0.1284	0.0356	0.0356	TRUE	0.162
FBtr0079616	1387	492	521	1869	915	1020	718	737	734	954	1257	1265	944.17	730	1159	1.586	0.666	3.313	0.000923974248509665	0.024000672654284	0.0124	0.0935	0.0279	0.0279	TRUE	0.294
FBtr0085602	275	151	128	572	257	329	142	226	180	292	353	408	267	183	351	1.928	0.947	3.311	0.000930494155300667	0.0240529698314649	0.0365	0.1057	0.0544	0.0544	TRUE	0.2291
FBtr0100507	18	8	8	33	61	45	9	12	11	17	84	56	31.5	11	52	4.8	2.263	3.311	0.00092946965621011	0.0240529698314649	0.2963	0.2336	0.2758	0.2758	TRUE	0.115
FBtr0079937	9359	3196	3453	12065	4968	5712	4844	4787	4864	6161	6822	7086	5760.75	4832	6690	1.384	0.469	3.309	0.000935818861780599	0.024159031320772	0.0023	0.0894	0.0143	0.0143	TRUE	0.0589
FBtr0308621	728	258	272	2046	404	556	377	386	383	1045	555	690	572.62	382	763	2.002	1.001	3.309	0.000937481192023236	0.0241703918803905	0.0509	0.0966	0.0638	0.0638	TRUE	0.4578
FBtr0078919	53	18	18	354	54	36	27	27	25	181	74	45	63.22	26	100	3.786	1.921	3.307	0.000944479311887239	0.0243191124903257	0.2458	0.1609	0.2172	0.2172	TRUE	0.5713
FBtr0332604	90	43	35	190	76	80	47	64	49	97	104	99	76.82	53	100	1.899	0.925	3.305	0.000949738608038152	0.0244227320857665	0	0.1481	0.0412	0.0412	TRUE	0.2156
FBtr0083950	172	50	61	256	115	124	89	75	86	131	158	154	115.39	83	148	1.75	0.808	3.305	0.000951299085154764	0.0244310901414746	0	0.1282	0.0331	0.0331	TRUE	0.1231
FBtr0087448	125	25	50	237	83	104	65	37	70	121	114	129	89.43	57	121	2.088	1.062	3.296	0.000980050631683147	0.025071799794999	0.0163	0.1397	0.0612	0.0612	TRUE	0.6147
FBtr0076500	191	123	102	709	265	183	99	184	144	362	364	227	229.96	142	318	2.253	1.172	3.294	0.000987897750727346	0.0252398940835055	0.0759	0.1085	0.0856	0.0856	TRUE	0.5914
FBtr0083948	866	276	349	1198	593	717	448	413	492	612	814	890	611.47	451	772	1.708	0.772	3.288	0.00100815646987505	0.025691100762602	0.0214	0.0961	0.0378	0.0378	TRUE	0.4056
FBtr0082542	1902	640	635	2513	947	1111	984	959	895	1283	1300	1378	1133.25	946	1320	1.395	0.48	3.284	0.001022149932604	0.02598073896818	0.0011	0.0927	0.0144	0.0144	TRUE	0.0263
FBtr0339672	71	25	24	136	47	72	37	37	34	69	65	89	55.22	36	74	2.058	1.042	3.284	0.00102447501355598	0.0260064100039402	0	0.1714	0.0509	0.0509	TRUE	0.2485
FBtr0075453	2845	873	1098	4368	1448	1657	1472	1308	1547	2230	1989	2056	1766.9	1442	2092	1.45	0.536	3.283	0.0010281272043871	0.0260322861290076	0.0046	0.0912	0.0186	0.0186	TRUE	0.0781
FBtr0339974	143	26	32	397	108	73	74	39	45	203	148	91	99.94	53	147	2.762	1.466	3.283	0.00102731552565192	0.0260322861290076	0.1273	0.1343	0.1297	0.1297	TRUE	0.1063
FBtr0075558	1307	359	366	4941	776	801	676	538	516	2523	1066	994	1052.03	577	1528	2.65	1.406	3.282	0.00102996280763027	0.0260454149883487	0.1496	0.093	0.1309	0.1309	TRUE	3.9535
FBtr0332708	6	15	6	179	48	24	3	22	8	91	66	30	36.85	11	62	5.815	2.54	3.282	0.0010321222594492	0.0260666892472643	0.476	0.2126	0.3723	0.3723	TRUE	0.3509
FBtr0072795	288	148	155	577	306	378	149	222	218	295	420	469	295.48	196	395	2.016	1.012	3.278	0.00104398332805847	0.0262868448550172	0.05	0.1041	0.0644	0.0644	TRUE	0.4626
FBtr0304119	237	151	116	637	227	310	123	226	163	325	312	385	255.64	171	341	2.01	1.007	3.278	0.00104482731004013	0.0262868448550172	0.0465	0.1065	0.0632	0.0632	TRUE	0.6985
FBtr0305917	1599	428	558	3770	869	976	828	641	786	1925	1193	1211	1097.33	752	1443	1.921	0.942	3.272	0.00106707383745605	0.026812433463397	0.0488	0.0928	0.0586	0.0586	TRUE	1.041
FBtr0336451	8	3	4	21	20	32	4	4	6	11	27	40	15.36	5	26	5.454	2.447	3.259	0.00111746543274499	0.0278310817790077	0	0.386	0.274	0.274	TRUE	0.1153
FBtr0110823	475	160	89	679	401	401	246	240	125	347	551	497	334.29	204	465	2.273	1.185	3.258	0.00112028751556431	0.0278662712204834	0.0865	0.1023	0.0914	0.0914	TRUE	0.9781
FBtr0114602	1050	173	126	1576	686	742	543	259	177	805	942	921	607.9	326	889	2.709	1.438	3.256	0.00112907644716686	0.0280496064607094	0.1598	0.0962	0.1382	0.1382	TRUE	3.9895
FBtr0079531	23	4	15	50	43	73	12	6	21	26	59	91	35.7	13	59	4.463	2.158	3.255	0.0011346159992162	0.0281518587007533	0.2946	0.2166	0.2656	0.2656	TRUE	0.0796
FBtr0308213	497	118	95	874	320	261	257	177	134	446	439	324	296.22	189	403	2.117	1.082	3.249	0.00115868316841382	0.0286770458765748	0.0635	0.1041	0.0757	0.0757	TRUE	1.1628
FBtr0335423	987	274	294	1240	577	589	511	410	414	633	792	731	581.94	445	719	1.607	0.685	3.249	0.00115857644162085	0.0286770458765748	0.0131	0.0965	0.03	0.03	TRUE	0.2057
FBtr0084291	2785	755	835	5039	1398	1507	1441	1131	1176	2573	1920	1870	1685.17	1249	2121	1.697	0.763	3.241	0.00119061805827761	0.0293938478182767	0.0252	0.0914	0.0392	0.0392	TRUE	0.4259
FBtr0078079	13	9	9	102	28	18	7	13	13	52	38	22	24.29	11	37	3.642	1.865	3.239	0.0012013791972817	0.0296225356935731	0.1247	0.2767	0.1744	0.1744	TRUE	0.1163
FBtr0302594	17	8	9	24	60	77	9	12	13	12	82	96	37.27	11	63	5.71	2.513	3.228	0.00124777736901376	0.0306519223257727	0.4678	0.2112	0.3787	0.3787	TRUE	1.0822
FBtr0334634	130	32	39	311	77	81	67	48	55	159	106	100	89.2	57	122	2.137	1.096	3.222	0.00127313128142667	0.0312359442806605	0.0432	0.1398	0.0696	0.0696	TRUE	0.822
FBtr0112706	640	333	307	1154	734	1271	331	499	432	589	1008	1577	739.42	421	1058	2.515	1.331	3.221	0.0012780713066053	0.0313182900720196	0.1273	0.0948	0.1212	0.1212	TRUE	0.1381
FBtr0076663	145	58	57	264	125	102	75	87	80	135	172	127	112.54	81	145	1.792	0.841	3.219	0.00128531541144391	0.0313791509398807	0.0085	0.1292	0.0389	0.0389	TRUE	0.2564
FBtr0300248	82	32	23	175	61	58	42	48	32	89	84	72	61.31	41	82	2	1	3.218	0.00129204552691262	0.0315045626321789	0	0.1631	0.0504	0.0504	TRUE	0.1835
FBtr0072160	142	51	49	248	85	102	73	76	69	127	117	127	98.14	73	124	1.693	0.759	3.214	0.00130734104064721	0.0318382624123135	0	0.1352	0.0288	0.0288	TRUE	0.0193
FBtr0085406	84	44	35	181	84	82	43	66	49	92	115	102	78.03	53	103	1.974	0.981	3.213	0.00131268537137343	0.0319290937501963	0.0146	0.1472	0.0518	0.0518	TRUE	0.3189
FBtr0346276	1109	288	308	2072	535	632	574	431	434	1058	735	784	669.34	480	859	1.789	0.839	3.211	0.00132408806477349	0.0321274128599948	0.0326	0.0955	0.0474	0.0474	TRUE	0.5011
FBtr0085680	18	2	8	69	20	19	9	3	11	35	27	24	18.31	8	29	3.582	1.841	3.205	0.00135290719094232	0.0327062832529149	0.03	0.3381	0.1558	0.1558	TRUE	0.4758
FBtr0081873	352	92	130	649	186	226	182	138	183	331	255	280	228.39	168	289	1.722	0.784	3.201	0.00137001339886731	0.0329586556722641	0.0157	0.1086	0.0382	0.0382	TRUE	0.2298
FBtr0336452	8	3	3	28	14	17	4	4	4	14	19	21	11.25	4	18	4.213	2.075	3.2	0.00137595204750279	0.0330613022349546	0	0.4948	0.1563	0.1563	TRUE	0.3002
FBtr0305263	42	41	40	337	58	164	22	61	56	172	80	203	99.12	46	152	3.326	1.734	3.192	0.00141222138003633	0.033727871727317	0.2309	0.1347	0.1969	0.1969	TRUE	0.5689
FBtr0343527	87	38	34	313	56	87	45	57	48	160	77	108	82.42	50	115	2.337	1.225	3.188	0.00143115716070682	0.0340977504252738	0.069	0.1441	0.0908	0.0908	TRUE	0.2089
FBtr0079290	3317	1010	1195	4222	1772	2162	1717	1513	1683	2156	2433	2682	2030.73	1638	2424	1.479	0.564	3.179	0.00147577923353676	0.0349503405307658	0.0074	0.0909	0.0221	0.0221	TRUE	0.1153
FBtr0084601	20	5	4	49	32	17	10	7	6	25	44	21	18.92	8	30	3.633	1.861	3.178	0.00148371056791011	0.0350961441153378	0.0808	0.33	0.1658	0.1658	TRUE	0.8908
FBtr0077198	4464	1488	1588	5667	2212	2463	2310	2229	2237	2894	3038	3056	2627.19	2259	2996	1.326	0.407	3.174	0.0015058018919813	0.0355263295310272	5e-04	0.0904	0.0114	0.0114	TRUE	0.011
FBtr0273412	502	164	214	962	343	295	260	246	301	491	471	366	355.86	269	443	1.65	0.722	3.173	0.00150728649691691	0.0355263295310272	0.0148	0.1015	0.0341	0.0341	TRUE	0.2605
FBtr0100338	116	54	79	346	106	154	60	81	111	177	146	191	127.58	84	171	2.064	1.046	3.17	0.00152417012181156	0.0358388396656642	0.046	0.1244	0.0687	0.0687	TRUE	0.6553
FBtr0079839	48	20	20	259	39	45	25	30	28	132	54	56	54.1	28	81	2.97	1.57	3.163	0.00156136632763469	0.0366554689804832	0.1415	0.1731	0.1513	0.1513	TRUE	3.3869
FBtr0303148	91	34	25	210	50	86	47	51	35	107	69	107	69.3	44	94	2.126	1.088	3.159	0.00158463428418599	0.0371281314807796	0.0298	0.1545	0.0679	0.0679	TRUE	0.4773
FBtr0113354	3013	1202	1365	4628	2222	2229	1559	1800	1923	2363	3051	2765	2243.76	1761	2726	1.549	0.631	3.154	0.00161257884296148	0.0376935539238336	0.0129	0.0907	0.0284	0.0284	TRUE	0.167
FBtr0343377	209	53	80	601	104	184	108	79	113	307	143	228	163.04	100	226	2.262	1.178	3.153	0.0016164602305981	0.0377396706730547	0.0823	0.1167	0.0927	0.0927	TRUE	0.1056
FBtr0304682	728	844	322	2161	2478	2688	377	1264	454	1104	3403	3335	1655.96	698	2614	3.746	1.905	3.149	0.00163925892036629	0.0382268221111361	0.3719	0.0914	0.2629	0.2629	TRUE	5.8471
FBtr0342816	170	103	91	435	195	177	88	154	128	222	268	220	179.99	123	237	1.935	0.952	3.146	0.00165498475188346	0.0385027334923476	0.0388	0.114	0.0593	0.0593	TRUE	0.7705
FBtr0343770	36	16	39	220	68	60	19	24	55	112	93	74	62.95	33	93	2.944	1.558	3.144	0.00166408529370187	0.0386689620246234	0.1501	0.1612	0.154	0.154	TRUE	0.8428
FBtr0081890	1038	314	391	1586	517	610	537	470	551	810	710	757	639.16	519	759	1.461	0.547	3.142	0.00168067775815195	0.0390086885768248	0.0036	0.0958	0.0201	0.0201	TRUE	0.0751
FBtr0302711	144	40	38	231	85	89	75	60	54	118	117	110	88.84	63	115	1.807	0.854	3.137	0.00170667247002604	0.0395192600641275	0	0.1401	0.0405	0.0405	TRUE	0.3211
FBtr0075395	286	107	145	541	195	236	148	160	204	276	268	293	224.9	171	279	1.643	0.716	3.136	0.001714218654077	0.039647571794588	0.0089	0.109	0.0325	0.0325	TRUE	0.293
FBtr0072417	120	33	40	221	71	77	62	49	56	113	98	96	78.96	56	102	1.812	0.857	3.134	0.00172636450355573	0.0398818435254844	0	0.1465	0.0395	0.0395	TRUE	0.1072
FBtr0340226	67	15	16	330	70	29	35	22	23	169	96	36	63.38	27	100	3.749	1.907	3.132	0.00173670292792677	0.0400738627768401	0.2846	0.1607	0.2412	0.2412	TRUE	0.0963
FBtr0070724	266	96	108	904	158	212	138	144	152	462	217	263	229.2	145	314	2.184	1.127	3.129	0.00175592105859296	0.0404229789681907	0.076	0.1086	0.0879	0.0879	TRUE	1.0543
FBtr0347011	563	220	186	761	449	520	291	330	262	389	617	645	422.2	294	550	1.865	0.899	3.125	0.00177935768743851	0.0407254609596024	0.0423	0.0995	0.0568	0.0568	TRUE	0.8069
FBtr0100482	2114	575	738	2719	1294	1237	1094	861	1040	1388	1777	1535	1282.5	998	1567	1.567	0.648	3.12	0.00180918941354471	0.0413126104536336	0.0141	0.0922	0.0302	0.0302	TRUE	0.1687
FBtr0080837	15203	5569	6603	21688	9290	10809	7868	8341	9302	11075	12758	13410	10458.87	8504	12414	1.46	0.546	3.117	0.00182418189594251	0.0416069169460937	0.0083	0.0891	0.022	0.022	TRUE	0.1092
FBtr0340125	86	65	71	337	146	142	45	97	100	172	200	176	131.77	81	183	2.304	1.204	3.114	0.00184359284736812	0.0420012080146367	0.0864	0.1233	0.0978	0.0978	TRUE	1.7931
FBtr0081257	23	1	11	84	27	27	12	1	15	43	37	33	23.73	9	38	3.825	1.935	3.111	0.00186559826790961	0.042404834193003	0.081	0.2811	0.2113	0.2113	TRUE	1.1146
FBtr0308594	295	46	31	354	237	263	153	69	44	181	325	326	182.96	89	277	3.095	1.63	3.107	0.00188731496018647	0.0427875840031582	0.2335	0.1136	0.1901	0.1901	TRUE	4.3711
FBtr0080390	2	6	8	13	41	593	1	9	11	7	56	736	136.65	7	266	38.178	5.255	3.106	0.00189574446645078	0.0428928453364579	1.9797	0.1221	1.1869	1.9797	TRUE	4.3732
FBtr0309999	270	102	130	499	171	225	140	153	183	255	235	279	207.4	159	256	1.626	0.702	3.104	0.00191031524819666	0.0430746682247308	0.0075	0.1107	0.0313	0.0313	TRUE	0.1828
FBtr0300192	13	16	5	108	20	54	7	24	7	55	27	67	31.22	13	50	4.146	2.052	3.102	0.00192378243789964	0.0433289267761564	0.2758	0.2349	0.2598	0.2598	TRUE	0.7915
FBtr0080956	1491	535	593	2093	786	906	772	801	835	1069	1079	1124	946.75	803	1091	1.36	0.443	3.099	0.00194315823565085	0.0437155336860018	0	0.0935	0.0136	0.0136	TRUE	0.0149
FBtr0088052	206	50	19	560	139	136	107	75	27	286	191	169	142.31	70	215	3.071	1.619	3.098	0.00194637643431138	0.0437381749869403	0.2255	0.1207	0.1863	0.1863	TRUE	1.2071
FBtr0072060	777	224	275	1045	401	451	402	336	387	534	551	560	461.47	375	548	1.456	0.542	3.096	0.00196205807362155	0.0440405203244792	0.0019	0.0985	0.0197	0.0197	TRUE	0.0912
FBtr0089626	8	4	5	45	11	18	4	6	7	23	15	22	12.93	6	20	3.747	1.906	3.095	0.0019667332933662	0.0440954091568215	0	0.4418	0.1543	0.1543	TRUE	0.3267
FBtr0340405	295	82	81	1157	183	168	153	123	114	591	251	208	240.02	130	350	2.698	1.432	3.094	0.00197504099397151	0.0442315239589882	0.1691	0.1077	0.1486	0.1486	TRUE	2.8463
FBtr0080884	2005	588	763	2752	1048	1154	1038	881	1075	1405	1439	1432	1211.56	998	1425	1.427	0.513	3.093	0.00198340728661194	0.0443185074494363	0.0041	0.0924	0.0189	0.0189	TRUE	0.1213
FBtr0072994	135	82	70	504	112	160	70	123	99	257	154	198	150.16	97	203	2.124	1.087	3.087	0.00202260525063994	0.0450712265685099	0.0655	0.1191	0.081	0.081	TRUE	0.1796
FBtr0073005	1960	604	694	2598	984	1036	1014	905	978	1327	1351	1285	1143.32	966	1321	1.367	0.451	3.079	0.00207645115527126	0.0460850971891012	0.001	0.0926	0.0145	0.0145	TRUE	0.0354
FBtr0343506	525	109	147	880	275	283	272	163	207	449	378	351	303.36	214	393	1.825	0.868	3.067	0.00216074827271778	0.0477950750480918	0.0355	0.1037	0.0538	0.0538	TRUE	0.6644
FBtr0114372	358	113	147	844	189	264	185	169	207	431	260	328	263.28	187	340	1.82	0.864	3.063	0.00219186461806897	0.0483751370784754	0.0349	0.106	0.0528	0.0528	TRUE	0.2083
FBtr0334405	435	114	164	1420	254	281	225	171	231	725	349	349	341.57	209	474	2.273	1.184	3.058	0.00222752369676291	0.0490526515629026	0.1051	0.102	0.1043	0.1043	TRUE	2.5694
FBtr0340632	269	107	109	415	203	196	139	160	154	212	279	243	197.81	151	245	1.62	0.696	3.056	0.00224510893599713	0.0492752821413354	0.0098	0.1117	0.0316	0.0316	TRUE	0.1491
FBtr0305911	160	88	99	533	134	194	83	132	139	272	184	241	175.16	118	232	1.995	0.996	3.054	0.00226139428738284	0.0495776851807048	0.0522	0.1147	0.0697	0.0697	TRUE	0.5641
